start,end,avg
2020-01-09 15:15:01.600000,2020-01-09 15:15:01.800000,77.375,g
2020-01-09 15:15:01.800000,2020-01-09 15:15:02,289.687,g
2020-01-09 15:15:02,2020-01-09 15:15:02.200000,328.875,g
2020-01-09 15:15:02.200000,2020-01-09 15:15:02.400000,303.812,g
2020-01-09 15:15:02.400000,2020-01-09 15:15:02.600000,26.062,g
2020-01-09 15:15:02.600000,2020-01-09 15:15:02.800000,21.75,g
2020-01-09 15:15:02.800000,2020-01-09 15:15:03,336.062,g
2020-01-09 15:15:03,2020-01-09 15:15:03.200000,22.062,g
2020-01-09 15:15:03.200000,2020-01-09 15:15:03.400000,10.562,g
2020-01-09 15:15:03.400000,2020-01-09 15:15:03.600000,308.625,g
2020-01-09 15:15:03.600000,2020-01-09 15:15:03.800000,20.875,g
2020-01-09 15:15:03.800000,2020-01-09 15:15:04,312.687,g
2020-01-09 15:15:04,2020-01-09 15:15:04.200000,320.25,g
2020-01-09 15:15:04.200000,2020-01-09 15:15:04.400000,326.437,g
2020-01-09 15:15:04.400000,2020-01-09 15:15:04.600000,338.875,g
2020-01-09 15:15:04.600000,2020-01-09 15:15:04.800000,291.062,g
2020-01-09 15:15:04.800000,2020-01-09 15:15:05,319.812,g
2020-01-09 15:15:05,2020-01-09 15:15:05.200000,323.937,g
2020-01-09 15:15:05.200000,2020-01-09 15:15:05.400000,334.937,g
2020-01-09 15:15:05.400000,2020-01-09 15:15:05.600000,0.0,g
2020-01-09 15:15:05.600000,2020-01-09 15:15:05.800000,16.312,g
2020-01-09 15:15:05.800000,2020-01-09 15:15:06,10.875,g
2020-01-09 15:15:06,2020-01-09 15:15:06.200000,14.0,g
2020-01-09 15:15:06.200000,2020-01-09 15:15:06.400000,26.75,g
2020-01-09 15:15:06.400000,2020-01-09 15:15:06.600000,14.812,g
2020-01-09 15:15:06.600000,2020-01-09 15:15:06.800000,16.312,g
2020-01-09 15:15:06.800000,2020-01-09 15:15:07,26.562,g
2020-01-09 15:15:07,2020-01-09 15:15:07.200000,18.562,g
2020-01-09 15:15:07.200000,2020-01-09 15:15:07.400000,18.812,g
2020-01-09 15:15:07.400000,2020-01-09 15:15:07.600000,25.375,g
2020-01-09 15:15:07.600000,2020-01-09 15:15:07.800000,22.937,g
2020-01-09 15:15:07.800000,2020-01-09 15:15:08,21.312,g
2020-01-09 15:15:08,2020-01-09 15:15:08.200000,24.937,g
2020-01-09 15:15:08.200000,2020-01-09 15:15:08.400000,24.562,g
2020-01-09 15:15:08.400000,2020-01-09 15:15:08.600000,22.062,g
2020-01-09 15:15:08.600000,2020-01-09 15:15:08.800000,24.5,g
2020-01-09 15:15:08.800000,2020-01-09 15:15:09,25.875,g
2020-01-09 15:15:09,2020-01-09 15:15:09.200000,23.437,g
2020-01-09 15:15:09.200000,2020-01-09 15:15:09.400000,24.562,g
2020-01-09 15:15:09.400000,2020-01-09 15:15:09.600000,26.687,g
2020-01-09 15:15:09.600000,2020-01-09 15:15:09.800000,23.5,g
2020-01-09 15:15:09.800000,2020-01-09 15:15:10,24.187,g
2020-01-09 15:15:10,2020-01-09 15:15:10.200000,26.25,g
2020-01-09 15:15:10.200000,2020-01-09 15:15:10.400000,24.312,g
2020-01-09 15:15:10.400000,2020-01-09 15:15:10.600000,24.312,g
2020-01-09 15:15:10.600000,2020-01-09 15:15:10.800000,26.0,g
2020-01-09 15:15:10.800000,2020-01-09 15:15:11,24.812,g
2020-01-09 15:15:11,2020-01-09 15:15:11.200000,24.25,g
2020-01-09 15:15:11.200000,2020-01-09 15:15:11.400000,25.875,g
2020-01-09 15:15:11.400000,2020-01-09 15:15:11.600000,24.875,g
2020-01-09 15:15:11.600000,2020-01-09 15:15:11.800000,24.437,g
2020-01-09 15:15:11.800000,2020-01-09 15:15:12,25.75,g
2020-01-09 15:15:12,2020-01-09 15:15:12.200000,25.187,g
2020-01-09 15:15:12.200000,2020-01-09 15:15:12.400000,24.312,g
2020-01-09 15:15:12.400000,2020-01-09 15:15:12.600000,25.25,g
2020-01-09 15:15:12.600000,2020-01-09 15:15:12.800000,25.187,g
2020-01-09 15:15:12.800000,2020-01-09 15:15:13,24.875,g
2020-01-09 15:15:13,2020-01-09 15:15:13.200000,25.0,g
2020-01-09 15:15:13.200000,2020-01-09 15:15:13.400000,24.75,g
2020-01-09 15:15:13.400000,2020-01-09 15:15:13.600000,24.812,g
2020-01-09 15:15:13.600000,2020-01-09 15:15:13.800000,24.875,g
2020-01-09 15:15:13.800000,2020-01-09 15:15:14,24.562,g
2020-01-09 15:15:14,2020-01-09 15:15:14.200000,25.125,g
2020-01-09 15:15:14.200000,2020-01-09 15:15:14.400000,24.375,g
2020-01-09 15:15:14.400000,2020-01-09 15:15:14.600000,24.5,g
2020-01-09 15:15:14.600000,2020-01-09 15:15:14.800000,24.687,g
2020-01-09 15:15:14.800000,2020-01-09 15:15:15,24.687,g
2020-01-09 15:15:15,2020-01-09 15:15:15.200000,24.625,g
2020-01-09 15:15:15.200000,2020-01-09 15:15:15.400000,24.375,g
2020-01-09 15:15:15.400000,2020-01-09 15:15:15.600000,24.187,g
2020-01-09 15:15:15.600000,2020-01-09 15:15:15.800000,24.062,g
2020-01-09 15:15:15.800000,2020-01-09 15:15:16,23.875,g
2020-01-09 15:15:16,2020-01-09 15:15:16.200000,24.0,g
2020-01-09 15:15:16.200000,2020-01-09 15:15:16.400000,23.75,g
2020-01-09 15:15:16.400000,2020-01-09 15:15:16.600000,23.75,g
2020-01-09 15:15:16.600000,2020-01-09 15:15:16.800000,23.875,g
2020-01-09 15:15:16.800000,2020-01-09 15:15:17,23.5,g
2020-01-09 15:15:17,2020-01-09 15:15:17.200000,23.437,g
2020-01-09 15:15:17.200000,2020-01-09 15:15:17.400000,24.062,g
2020-01-09 15:15:17.400000,2020-01-09 15:15:17.600000,23.687,g
2020-01-09 15:15:17.600000,2020-01-09 15:15:17.800000,23.687,g
2020-01-09 15:15:17.800000,2020-01-09 15:15:18,24.0,g
2020-01-09 15:15:18,2020-01-09 15:15:18.200000,24.062,g
2020-01-09 15:15:18.200000,2020-01-09 15:15:18.400000,23.687,g
2020-01-09 15:15:18.400000,2020-01-09 15:15:18.600000,23.937,g
2020-01-09 15:15:18.600000,2020-01-09 15:15:18.800000,23.812,g
2020-01-09 15:15:18.800000,2020-01-09 15:15:19,23.75,g
2020-01-09 15:15:19,2020-01-09 15:15:19.200000,23.687,g
2020-01-09 15:15:19.200000,2020-01-09 15:15:19.400000,23.625,g
2020-01-09 15:15:19.400000,2020-01-09 15:15:19.600000,23.375,g
2020-01-09 15:15:19.600000,2020-01-09 15:15:19.800000,23.5,g
2020-01-09 15:15:19.800000,2020-01-09 15:15:20,23.25,g
2020-01-09 15:15:20,2020-01-09 15:15:20.200000,23.375,g
2020-01-09 15:15:20.200000,2020-01-09 15:15:20.400000,23.437,g
2020-01-09 15:15:20.400000,2020-01-09 15:15:20.600000,23.25,g
2020-01-09 15:15:20.600000,2020-01-09 15:15:20.800000,23.0,g
2020-01-09 15:15:20.800000,2020-01-09 15:15:21,23.25,g
2020-01-09 15:15:21,2020-01-09 15:15:21.200000,23.25,g
2020-01-09 15:15:21.200000,2020-01-09 15:15:21.400000,23.0,g
2020-01-09 15:15:21.400000,2020-01-09 15:15:21.600000,22.937,g
2020-01-09 15:15:21.600000,2020-01-09 15:15:21.800000,22.75,g
2020-01-09 15:15:21.800000,2020-01-09 15:15:22,23.187,g
2020-01-09 15:15:22,2020-01-09 15:15:22.200000,23.25,g
2020-01-09 15:15:22.200000,2020-01-09 15:15:22.400000,22.812,g
2020-01-09 15:15:22.400000,2020-01-09 15:15:22.600000,23.125,g
2020-01-09 15:15:22.600000,2020-01-09 15:15:22.800000,22.937,g
2020-01-09 15:15:22.800000,2020-01-09 15:15:23,22.75,g
2020-01-09 15:15:23,2020-01-09 15:15:23.200000,22.75,g
2020-01-09 15:15:23.200000,2020-01-09 15:15:23.400000,22.562,g
2020-01-09 15:15:23.400000,2020-01-09 15:15:23.600000,22.5,g
2020-01-09 15:15:23.600000,2020-01-09 15:15:23.800000,22.312,g
2020-01-09 15:15:23.800000,2020-01-09 15:15:24,22.25,g
2020-01-09 15:15:24,2020-01-09 15:15:24.200000,22.312,g
2020-01-09 15:15:24.200000,2020-01-09 15:15:24.400000,22.187,g
2020-01-09 15:15:24.400000,2020-01-09 15:15:24.600000,22.25,g
2020-01-09 15:15:24.600000,2020-01-09 15:15:24.800000,22.437,g
2020-01-09 15:15:24.800000,2020-01-09 15:15:25,22.312,g
2020-01-09 15:15:25,2020-01-09 15:15:25.200000,22.375,g
2020-01-09 15:15:25.200000,2020-01-09 15:15:25.400000,22.375,g
2020-01-09 15:15:25.400000,2020-01-09 15:15:25.600000,22.875,g
2020-01-09 15:15:25.600000,2020-01-09 15:15:25.800000,22.875,g
2020-01-09 15:15:25.800000,2020-01-09 15:15:26,22.562,g
2020-01-09 15:15:26,2020-01-09 15:15:26.200000,22.062,g
2020-01-09 15:15:26.200000,2020-01-09 15:15:26.400000,23.437,g
2020-01-09 15:15:26.400000,2020-01-09 15:15:26.600000,24.5,g
2020-01-09 15:15:26.600000,2020-01-09 15:15:26.800000,21.875,g
2020-01-09 15:15:26.800000,2020-01-09 15:15:27,23.187,g
2020-01-09 15:15:27,2020-01-09 15:15:27.200000,24.0,g
2020-01-09 15:15:27.200000,2020-01-09 15:15:27.400000,22.625,g
2020-01-09 15:15:27.400000,2020-01-09 15:15:27.600000,23.25,g
2020-01-09 15:15:27.600000,2020-01-09 15:15:27.800000,23.625,g
2020-01-09 15:15:27.800000,2020-01-09 15:15:28,22.625,g
2020-01-09 15:15:28,2020-01-09 15:15:28.200000,23.25,g
2020-01-09 15:15:28.200000,2020-01-09 15:15:28.400000,23.25,g
2020-01-09 15:15:28.400000,2020-01-09 15:15:28.600000,22.5,g
2020-01-09 15:15:28.600000,2020-01-09 15:15:28.800000,23.437,g
2020-01-09 15:15:28.800000,2020-01-09 15:15:29,22.5,g
2020-01-09 15:15:29,2020-01-09 15:15:29.200000,22.125,g
2020-01-09 15:15:29.200000,2020-01-09 15:15:29.400000,23.0,g
2020-01-09 15:15:29.400000,2020-01-09 15:15:29.600000,23.062,g
2020-01-09 15:15:29.600000,2020-01-09 15:15:29.800000,22.75,g
2020-01-09 15:15:29.800000,2020-01-09 15:15:30,23.062,g
2020-01-09 15:15:30,2020-01-09 15:15:30.200000,22.937,g
2020-01-09 15:15:30.200000,2020-01-09 15:15:30.400000,22.75,g
2020-01-09 15:15:30.400000,2020-01-09 15:15:30.600000,23.062,g
2020-01-09 15:15:30.600000,2020-01-09 15:15:30.800000,23.375,g
2020-01-09 15:15:30.800000,2020-01-09 15:15:31,22.687,g
2020-01-09 15:15:31,2020-01-09 15:15:31.200000,23.062,g
2020-01-09 15:15:31.200000,2020-01-09 15:15:31.400000,23.0,g
2020-01-09 15:15:31.400000,2020-01-09 15:15:31.600000,22.375,g
2020-01-09 15:15:31.600000,2020-01-09 15:15:31.800000,22.562,g
2020-01-09 15:15:31.800000,2020-01-09 15:15:32,23.375,g
2020-01-09 15:15:32,2020-01-09 15:15:32.200000,23.375,g
2020-01-09 15:15:32.200000,2020-01-09 15:15:32.400000,23.375,g
2020-01-09 15:15:32.400000,2020-01-09 15:15:32.600000,23.937,g
2020-01-09 15:15:32.600000,2020-01-09 15:15:32.800000,22.875,g
2020-01-09 15:15:32.800000,2020-01-09 15:15:33,23.562,g
2020-01-09 15:15:33,2020-01-09 15:15:33.200000,23.312,g
2020-01-09 15:15:33.200000,2020-01-09 15:15:33.400000,22.937,g
2020-01-09 15:15:33.400000,2020-01-09 15:15:33.600000,23.125,g
2020-01-09 15:15:33.600000,2020-01-09 15:15:33.800000,23.875,g
2020-01-09 15:15:33.800000,2020-01-09 15:15:34,22.062,g
2020-01-09 15:15:34,2020-01-09 15:15:34.200000,23.0,g
2020-01-09 15:15:34.200000,2020-01-09 15:15:34.400000,22.812,g
2020-01-09 15:15:34.400000,2020-01-09 15:15:34.600000,22.812,g
2020-01-09 15:15:34.600000,2020-01-09 15:15:34.800000,22.375,g
2020-01-09 15:15:34.800000,2020-01-09 15:15:35,23.187,g
2020-01-09 15:15:35,2020-01-09 15:15:35.200000,23.312,g
2020-01-09 15:15:35.200000,2020-01-09 15:15:35.400000,22.312,g
2020-01-09 15:15:35.400000,2020-01-09 15:15:35.600000,22.812,g
2020-01-09 15:15:35.600000,2020-01-09 15:15:35.800000,22.937,g
2020-01-09 15:15:35.800000,2020-01-09 15:15:36,22.875,g
2020-01-09 15:15:36,2020-01-09 15:15:36.200000,22.937,g
2020-01-09 15:15:36.200000,2020-01-09 15:15:36.400000,22.625,g
2020-01-09 15:15:36.400000,2020-01-09 15:15:36.600000,22.625,g
2020-01-09 15:15:36.600000,2020-01-09 15:15:36.800000,22.5,g
2020-01-09 15:15:36.800000,2020-01-09 15:15:37,23.187,g
2020-01-09 15:15:37,2020-01-09 15:15:37.200000,22.937,g
2020-01-09 15:15:37.200000,2020-01-09 15:15:37.400000,23.187,g
2020-01-09 15:15:37.400000,2020-01-09 15:15:37.600000,23.437,g
2020-01-09 15:15:37.600000,2020-01-09 15:15:37.800000,23.312,g
2020-01-09 15:15:37.800000,2020-01-09 15:15:38,22.25,g
2020-01-09 15:15:38,2020-01-09 15:15:38.200000,23.312,g
2020-01-09 15:15:38.200000,2020-01-09 15:15:38.400000,23.375,g
2020-01-09 15:15:38.400000,2020-01-09 15:15:38.600000,22.687,g
2020-01-09 15:15:38.600000,2020-01-09 15:15:38.800000,23.062,g
2020-01-09 15:15:38.800000,2020-01-09 15:15:39,23.062,g
2020-01-09 15:15:39,2020-01-09 15:15:39.200000,22.812,g
2020-01-09 15:15:39.200000,2020-01-09 15:15:39.400000,23.875,g
2020-01-09 15:15:39.400000,2020-01-09 15:15:39.600000,22.75,g
2020-01-09 15:15:39.600000,2020-01-09 15:15:39.800000,22.562,g
2020-01-09 15:15:39.800000,2020-01-09 15:15:40,23.812,g
2020-01-09 15:15:40,2020-01-09 15:15:40.200000,23.25,g
2020-01-09 15:15:40.200000,2020-01-09 15:15:40.400000,22.812,g
2020-01-09 15:15:40.400000,2020-01-09 15:15:40.600000,23.375,g
2020-01-09 15:15:40.600000,2020-01-09 15:15:40.800000,23.312,g
2020-01-09 15:15:40.800000,2020-01-09 15:15:41,22.75,g
2020-01-09 15:15:41,2020-01-09 15:15:41.200000,23.75,g
2020-01-09 15:15:41.200000,2020-01-09 15:15:41.400000,23.625,g
2020-01-09 15:15:41.400000,2020-01-09 15:15:41.600000,23.0,g
2020-01-09 15:15:41.600000,2020-01-09 15:15:41.800000,23.375,g
2020-01-09 15:15:41.800000,2020-01-09 15:15:42,23.687,g
2020-01-09 15:15:42,2020-01-09 15:15:42.200000,23.187,g
2020-01-09 15:15:42.200000,2020-01-09 15:15:42.400000,23.312,g
2020-01-09 15:15:42.400000,2020-01-09 15:15:42.600000,24.0,g
2020-01-09 15:15:42.600000,2020-01-09 15:15:42.800000,23.375,g
2020-01-09 15:15:42.800000,2020-01-09 15:15:43,23.437,g
2020-01-09 15:15:43,2020-01-09 15:15:43.200000,23.437,g
2020-01-09 15:15:43.200000,2020-01-09 15:15:43.400000,23.062,g
2020-01-09 15:15:43.400000,2020-01-09 15:15:43.600000,23.062,g
2020-01-09 15:15:43.600000,2020-01-09 15:15:43.800000,23.125,g
2020-01-09 15:15:43.800000,2020-01-09 15:15:44,22.812,g
2020-01-09 15:15:44,2020-01-09 15:15:44.200000,22.687,g
2020-01-09 15:15:44.200000,2020-01-09 15:15:44.400000,23.25,g
2020-01-09 15:15:44.400000,2020-01-09 15:15:44.600000,23.125,g
2020-01-09 15:15:44.600000,2020-01-09 15:15:44.800000,22.875,g
2020-01-09 15:15:44.800000,2020-01-09 15:15:45,23.062,g
2020-01-09 15:15:45,2020-01-09 15:15:45.200000,23.437,g
2020-01-09 15:15:45.200000,2020-01-09 15:15:45.400000,22.312,g
2020-01-09 15:15:45.400000,2020-01-09 15:15:45.600000,22.875,g
2020-01-09 15:15:45.600000,2020-01-09 15:15:45.800000,22.812,g
2020-01-09 15:15:45.800000,2020-01-09 15:15:46,22.687,g
2020-01-09 15:15:46,2020-01-09 15:15:46.200000,21.687,g
2020-01-09 15:15:46.200000,2020-01-09 15:15:46.400000,22.312,g
2020-01-09 15:15:46.400000,2020-01-09 15:15:46.600000,23.25,g
2020-01-09 15:15:46.600000,2020-01-09 15:15:46.800000,22.375,g
2020-01-09 15:15:46.800000,2020-01-09 15:15:47,22.875,g
2020-01-09 15:15:47,2020-01-09 15:15:47.200000,22.937,g
2020-01-09 15:15:47.200000,2020-01-09 15:15:47.400000,22.75,g
2020-01-09 15:15:47.400000,2020-01-09 15:15:47.600000,22.687,g
2020-01-09 15:15:47.600000,2020-01-09 15:15:47.800000,23.312,g
2020-01-09 15:15:47.800000,2020-01-09 15:15:48,22.437,g
2020-01-09 15:15:48,2020-01-09 15:15:48.200000,22.812,g
2020-01-09 15:15:48.200000,2020-01-09 15:15:48.400000,23.375,g
2020-01-09 15:15:48.400000,2020-01-09 15:15:48.600000,22.375,g
2020-01-09 15:15:48.600000,2020-01-09 15:15:48.800000,23.312,g
2020-01-09 15:15:48.800000,2020-01-09 15:15:49,22.437,g
2020-01-09 15:15:49,2020-01-09 15:15:49.200000,23.0,g
2020-01-09 15:15:49.200000,2020-01-09 15:15:49.400000,22.812,g
2020-01-09 15:15:49.400000,2020-01-09 15:15:49.600000,22.812,g
2020-01-09 15:15:49.600000,2020-01-09 15:15:49.800000,23.125,g
2020-01-09 15:15:49.800000,2020-01-09 15:15:50,22.187,g
2020-01-09 15:15:50,2020-01-09 15:15:50.200000,23.75,g
2020-01-09 15:15:50.200000,2020-01-09 15:15:50.400000,23.125,g
2020-01-09 15:15:50.400000,2020-01-09 15:15:50.600000,22.75,g
2020-01-09 15:15:50.600000,2020-01-09 15:15:50.800000,23.25,g
2020-01-09 15:15:50.800000,2020-01-09 15:15:51,22.437,g
2020-01-09 15:15:51,2020-01-09 15:15:51.200000,23.312,g
2020-01-09 15:15:51.200000,2020-01-09 15:15:51.400000,23.687,g
2020-01-09 15:15:51.400000,2020-01-09 15:15:51.600000,23.062,g
2020-01-09 15:15:51.600000,2020-01-09 15:15:51.800000,23.562,g
2020-01-09 15:15:51.800000,2020-01-09 15:15:52,24.25,g
2020-01-09 15:15:52,2020-01-09 15:15:52.200000,23.25,g
2020-01-09 15:15:52.200000,2020-01-09 15:15:52.400000,22.312,g
2020-01-09 15:15:52.400000,2020-01-09 15:15:52.600000,23.375,g
2020-01-09 15:15:52.600000,2020-01-09 15:15:52.800000,23.75,g
2020-01-09 15:15:52.800000,2020-01-09 15:15:53,23.562,g
2020-01-09 15:15:53,2020-01-09 15:15:53.200000,23.812,g
2020-01-09 15:15:53.200000,2020-01-09 15:15:53.400000,23.25,g
2020-01-09 15:15:53.400000,2020-01-09 15:15:53.600000,23.437,g
2020-01-09 15:15:53.600000,2020-01-09 15:15:53.800000,23.937,g
2020-01-09 15:15:53.800000,2020-01-09 15:15:54,23.562,g
2020-01-09 15:15:54,2020-01-09 15:15:54.200000,23.75,g
2020-01-09 15:15:54.200000,2020-01-09 15:15:54.400000,23.5,g
2020-01-09 15:15:54.400000,2020-01-09 15:15:54.600000,23.562,g
2020-01-09 15:15:54.600000,2020-01-09 15:15:54.800000,23.375,g
2020-01-09 15:15:54.800000,2020-01-09 15:15:55,23.437,g
2020-01-09 15:15:55,2020-01-09 15:15:55.200000,23.312,g
2020-01-09 15:15:55.200000,2020-01-09 15:15:55.400000,23.875,g
2020-01-09 15:15:55.400000,2020-01-09 15:15:55.600000,23.437,g
2020-01-09 15:15:55.600000,2020-01-09 15:15:55.800000,23.625,g
2020-01-09 15:15:55.800000,2020-01-09 15:15:56,23.75,g
2020-01-09 15:15:56,2020-01-09 15:15:56.200000,23.062,g
2020-01-09 15:15:56.200000,2020-01-09 15:15:56.400000,25.187,g
2020-01-09 15:15:56.400000,2020-01-09 15:15:56.600000,24.937,g
2020-01-09 15:15:56.600000,2020-01-09 15:15:56.800000,23.25,g
2020-01-09 15:15:56.800000,2020-01-09 15:15:57,24.437,g
2020-01-09 15:15:57,2020-01-09 15:15:57.200000,24.062,g
2020-01-09 15:15:57.200000,2020-01-09 15:15:57.400000,23.437,g
2020-01-09 15:15:57.400000,2020-01-09 15:15:57.600000,24.0,g
2020-01-09 15:15:57.600000,2020-01-09 15:15:57.800000,24.187,g
2020-01-09 15:15:57.800000,2020-01-09 15:15:58,24.0,g
2020-01-09 15:15:58,2020-01-09 15:15:58.200000,24.312,g
2020-01-09 15:15:58.200000,2020-01-09 15:15:58.400000,24.5,g
2020-01-09 15:15:58.400000,2020-01-09 15:15:58.600000,24.125,g
2020-01-09 15:15:58.600000,2020-01-09 15:15:58.800000,24.437,g
2020-01-09 15:15:58.800000,2020-01-09 15:15:59,24.5,g
2020-01-09 15:15:59,2020-01-09 15:15:59.200000,24.0,g
2020-01-09 15:15:59.200000,2020-01-09 15:15:59.400000,24.25,g
2020-01-09 15:15:59.400000,2020-01-09 15:15:59.600000,23.812,g
2020-01-09 15:15:59.600000,2020-01-09 15:15:59.800000,24.875,g
2020-01-09 15:15:59.800000,2020-01-09 15:16:00,23.5,g
2020-01-09 15:16:00,2020-01-09 15:16:00.200000,24.375,g
2020-01-09 15:16:00.200000,2020-01-09 15:16:00.400000,23.937,g
2020-01-09 15:16:00.400000,2020-01-09 15:16:00.600000,24.125,g
2020-01-09 15:16:00.600000,2020-01-09 15:16:00.800000,24.437,g
2020-01-09 15:16:00.800000,2020-01-09 15:16:01,23.187,g
